210047	Cr_Channel_N	Annie_Cr
210073	Cr_Channel_S	Annie_Cr
210191	Cr_Channel_S	Annie_Cr
210235	Cr_Channel_S	Annie_Cr
221106	Whitehouse_Spring	Hog_Cr
211751	NW_Pasture	Buck_Lk
211789	NW_Pasture	Buck_Lk
211776	NW_Pasture	Buck_Lk
OSF_E9	Potter_Rd	S_Fk_Nooksack
OSF_E11	Potter_Rd	S_Fk_Nooksack
OSF_E18	Potter_Rd	S_Fk_Nooksack
OSF_E19	Potter_Rd	S_Fk_Nooksack
OSF_E146	Fish_Pond_Cr	Black_R
OSF_E148	Fish_Pond_Cr	Black_R
OSF_E231	Rails_to_Trails	Black_R
OSF_E233	Rails_to_Trails	Black_R
OSF_E239	Rails_to_Trails	Black_R
OSF_E241	Blooms_Ditch_Crockett	Black_R
OSF_E242	Blooms_Ditch_Crockett	Black_R
OSF_E381	SPS_Wildlife_Area	Black_R
OSF_ERAAU_1	RAAU_unknown	RAAU_unknown
RACA_S10A	RACA_unknown	RACA_unknown
DEEX_C01	East_Exc	Dilman
WRH2_A01	Hawkins2	Wood_R_Canal
WRH2_B01	Hawkins2	Wood_R_Canal
WRH2_H01	Hawkins2	Wood_R_Canal
WRH2_I02	Hawkins2	Wood_R_Canal
WRH2_J01	Hawkins2	Wood_R_Canal
KM_NWR_MC2_EM01_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM1_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM2_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM01_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM04_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM05_A1	Military_Crossing	KMNWR
KM_PEN_RD_EM2_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM4_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM7_A1	Peninsula_Rd	KMNWR
KMNWRCHOLO_EM03_A1	Chollo	KMNWR
KMNWRCHOLO_EM04_A1	Chollo	KMNWR
KM_CHOL_EM6_A1	Chollo	KMNWR
