210047	Cr_Channel_N	Annie_Cr
210073	Cr_Channel_S	Annie_Cr
210191	Cr_Channel_S	Annie_Cr
210235	Cr_Channel_S	Annie_Cr
221106	Whitehouse_Spring	Hog_Cr
211751	NW_Pasture	Buck_Lk
211789	NW_Pasture	Buck_Lk
211776	NW_Pasture	Buck_Lk
OSF_E9	Cen_Sec_C05	Potter_Rd
OSF_E11	Cen_Sec_C01	Potter_Rd
OSF_E18	Nor_Sec_N01	Potter_Rd
OSF_E19	Nor_Sec_N01	Potter_Rd
OSF_E146	Fish_Pond_Cr_66	Fish_Pond_Cr
OSF_E148	Fish_Pond_Cr_66	Fish_Pond_Cr
OSF_E231	Rails_to_Trails_44	Rails_to_Trails
OSF_E233	Rails_to_Trails_45	Rails_to_Trails
OSF_E239	Rails_to_Trails_45	Rails_to_Trails
OSF_E241	Little_Rock_Farm_6	Blooms_Ditch_Crockett
OSF_E242	Little_Rock_Farm_6	Blooms_Ditch_Crockett
OSF_E381	Ovi_2	SPS_Wildlife_Area
OSF_ERAAU_1	RAAU_unknown	RAAU_unknown
RACA_S10A	RACA_unknown	RACA_unknown
DEEX_C01	East_Exc	Dilman
WRH2_A01	Hawkins2	Wood_R_Canal
WRH2_B01	Hawkins2	Wood_R_Canal
WRH2_H01	Hawkins2	Wood_R_Canal
WRH2_I02	Hawkins2	Wood_R_Canal
WRH2_J01	Hawkins2	Wood_R_Canal
KM_NWR_MC2_EM01_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM1_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM2_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM01_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM04_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM05_A1	Military_Crossing	KMNWR
KM_PEN_RD_EM2_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM4_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM7_A1	Peninsula_Rd	KMNWR
KMNWRCHOLO_EM03_A1	Chollo	KMNWR
KMNWRCHOLO_EM04_A1	Chollo	KMNWR
KM_CHOL_EM6_A1	Chollo	KMNWR
OSF_E246	Little_Rock_Farm_3	Blooms_Ditch_Crockett
OSF_E348	Black_R_Ranch_1	Black_R_Mima_Cr
OSF_E356	WDFW_Mima_1	Black_R_Mima_Cr
OSF_E357	WDFW_Mima_1	Black_R_Mima_Cr
PD1E_H02	Pond1_E	Dilman
DP1W_A01	Pond1_W	Dilman
DSBT_A01	SBt	Dilman
DEEX_A02	East_Exc	Dilman
WRH2_C01	Hawkins2	Wood_R_Canal
WRH2_D01	Hawkins2	Wood_R_Canal
WRH2_E01	Hawkins2	Wood_R_Canal
WRH2_F01	Hawkins2	Wood_R_Canal
WRH2_L01	Hawkins2	Wood_R_Canal
WRBS_A02	BLM	Wood_R_Canal
WRBS_B01	BLM	Wood_R_Canal
WRBS_D01	BLM	Wood_R_Canal
KM_NWR_MC3_EM3_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM04_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM5_A1	Military_Crossing	KMNWR
KM_MC6_EM2_A1	Military_Crossing	KMNWR
KM_NWR_MC7_EM01_A1	Military_Crossing	KMNWR
KM_MC7_EM2_A1	Military_Crossing	KMNWR
KM_PEN_RD_EM8_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM9_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM10_A1	Peninsula_Rd	KMNWR
CHOL_EM7_A1	Chollo	KMNWR
KM_NWR_DEVINE_EM01_A2	Devine	KMNWR
KM_NWR_DEVINE_EM02_A1	Devine	KMNWR
USGS_220449	Cr_Channel_S	Annie_Cr
USGS_220356	Cr_Channel_S	Annie_Cr
USGS_220341	Cr_Channel_S	Annie_Cr
USGS_211875	NW_Pasture	Buck_Lk
USGS_212263	NW_Pasture	Buck_Lk
USGS_211861	NW_Pasture	Buck_Lk
OSF_E20	Nor_Sec_N01	Potter_Rd
OSF_E138	Samish_R_Mills_Cr	Samish_R_Mills_Cr
OSF_E139	Samish_R_Mills_Cr	Samish_R_Mills_Cr
OSF_E234	Rails_to_Trails_45	Rails_to_Trails
OSF_E236	Rails_to_Trails_45	Rails_to_Trails
OSF_E237	Rails_to_Trails_45	Rails_to_Trails
211888	NW_Pasture	Buck_Lk
211903	NW_Pasture	Buck_Lk
211848	NW_Pasture	Buck_Lk
220900	Camas_Pr	Camas_Pr
220848	Camas_Pr	Camas_Pr
220870	Camas_Pr	Camas_Pr
220892	Camas_Pr	Camas_Pr
220926	Camas_Pr	Camas_Pr
220677	Camas_Pr	Camas_Pr
220730	Camas_Pr	Camas_Pr
221453	Crane_Pr_CultusCr_to_CultusR	Upp_Deschutes
221678	Crane_Pr_CultusCr_to_CultusR	Upp_Deschutes
221961	Crane_Pr_CultusR_to_DeschutesR	Upp_Deschutes
221465	Crane_Pr_CultusR_to_DeschutesR	Upp_Deschutes
212359	Dead_Slough	Dead_Slough
212360	Dead_Slough	Dead_Slough
OSF_E25	Fox	Black_Slough
OSF_E27	Anderson_1	Black_Slough
OSF_E31	Anderson_2	Black_Slough
OSF_E33	Barker_01	Black_Slough
OSF_E37	Barker_04	Black_Slough
OSF_E152	Fish_Pond_Cr_66	Fish_Pond_Cr
OSF_E158	Fish_Pond_Cr_66	Fish_Pond_Cr
OSF_E479	Kirsop_Rd	Fish_Pond_Cr
OSF_E161	Wilson_Dairy_W01_1	Dempsey_Cr
OSF_E167	Park_Pool_2	Dempsey_Cr
OSF_E248	Little_Rock_Farm_2	Blooms_Ditch_Crockett
OSF_E249	Little_Rock_Farm_2	Blooms_Ditch_Crockett
OSF_E251	Little_Rock_Farm_1	Blooms_Ditch_Crockett
OSF_E261	110th_37	Black_R_110th
OSF_E263	110th_36	Black_R_110th
OSF_E264	110th_36	Black_R_110th
OSF_E265	110th_38	Black_R_110th
OSF_E266	110th_38	Black_R_110th
OSF_E268	110th_36	Black_R_110th
OSF_E269	47	Black_R_110th
OSF_E382	Ovi_3	SPS_Wildlife_Area
OSF_E383	Ovi_3	SPS_Wildlife_Area
OSF_E390	Ovi_5	SPS_Wildlife_Area
OSF_E394	Ovi_7	SPS_Wildlife_Area
OSF_E396	Ovi_7	SPS_Wildlife_Area
OSF_ERAAU_2	Forbes_Basin	U_Dempsey_Cr
BEAVER_RACA_2	RACA_Beaver_Marsh	RACA_Mink_Lk
DEV_EM10_A1	Devine	KMNWR
KM_NWR_DEV_EM11_A2	Devine	KMNWR
KM_NWR_DEV_EM12_A1	Devine	KMNWR
KM_NWR_DEV_EM13_A1	Devine	KMNWR
KM_NWR_DEV_EM14_A1	Devine	KMNWR
KM_NWR_DEV_EM15_A1	Devine	KMNWR
KM_DEV_EM20_A1	Devine	KMNWR
KM_DEV_EM22_A1	Devine	KMNWR
KM_DEV_EM24_A1	Devine	KMNWR
DEV_EM25_A1	Devine	KMNWR
4_MILE_BEAV_EM3_A1	Main_Beaver_Pond1	Four_Mile_Cr
4MILE_MARSH_EM1_A1	Marsh	Four_Mile_Cr
4MILE_MARSH_EM2_A1	Marsh	Four_Mile_Cr
BS_GAG_D_EM3_A1	Big_Spr_W_Gage	KMNWR
BS_GAG_D_EM5_A2	Big_Spr_W_Gage	KMNWR
CAP_USGS_KMHQ_A01	Headquarters	KMNWR
CAP_SRV1_A01	Vista	Sunriver
CAP_SRV1_B01	Vista	Sunriver
CAP_SRV2_A01	Vista	Sunriver
CAP_SRV3_A01	Vista	Sunriver
CAP_SRV3_B01	Vista	Sunriver
CAP_SRV3_C01	Vista	Sunriver
CAP_SRV3_E01	Vista	Sunriver
CAP_SRV4_A02	Vista	Sunriver
CAP_SRV4_B01	Vista	Sunriver
CAP_SRV4_C01	Vista	Sunriver
CAP_SRV4_D01	Vista	Sunriver
CAP_SRV4_E02	Vista	Sunriver
CAP_SRV4_F01	Vista	Sunriver
CAP_SRV4_H01	Vista	Sunriver
CAP_SRV4_I01	Vista	Sunriver
CAP_SRV4_J01	Vista	Sunriver
CAP_SRV4_K01	Vista	Sunriver
CAP_SRV4_M01	Vista	Sunriver
CAP_SRNT_A03	9th_Tee_Pond	Sunriver
CAP_SRNT_B01	9th_Tee_Pond	Sunriver
CAP_SRNT_C01	9th_Tee_Pond	Sunriver
CAP_SRNT_D02	9th_Tee_Pond	Sunriver
CAP_SRNT_E01	9th_Tee_Pond	Sunriver
CAP_SRNT_F01	9th_Tee_Pond	Sunriver
CAP_SRNT_G01	9th_Tee_Pond	Sunriver
CAP_SRNT_H02	9th_Tee_Pond	Sunriver
CAP_SRNT_I01	9th_Tee_Pond	Sunriver
CAP_LOXW_AO2	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_BO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_CO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_DO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_EO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_FO2	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_GO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_HO1	Lodge_Oxbow_W_Bay	Crosswater
222255	Dogleg3_Middle_S	L_Deschutes
222265	Dogleg3_Middle_S	L_Deschutes
222282	Dogleg3_Middle_S	L_Deschutes
222293	Dogleg3_Middle_S	L_Deschutes
RAPR8_9_22_1	Gold_Lk	Gold_Lk
RAPR8_9_22_2	Gold_Lk	Gold_Lk
LJM26JUN18_2_RAPR	L_Jameson	Jack-Jameson
LJM26JUN18_6_RAPR	L_Jameson	Jack-Jameson
LJ8AUG19_3_RAPR_F	L_Jameson	Jack-Jameson
222074	Moffitt	Jack-Jameson
211987	Middle_Jack	Jack-Jameson
212003	Middle_Jack	Jack-Jameson
212006	Middle_Jack	Jack-Jameson
211720	Middle_Jack	Jack-Jameson
211698	Middle_Jack	Jack-Jameson
211686	Middle_Jack	Jack-Jameson
OSF_E39	Fox_2	Black_Slough
OSF_E58	SF_12	Black_Slough
OSF_E42	East_Swale	Catalyst
OSF_E43	East_Swale	Catalyst
OSF_E63	Stover	SF-10
OSF_E168	E_of_Post_1	Dempsey_Cr
OSF_E172	Pipeline_02	Dempsey_Cr
OSF_E173	Pipeline_24	Dempsey_Cr
OSF_E174	Pipeline_25	Dempsey_Cr
OSF_E175	Pipeline_28	Dempsey_Cr
OSF_E270	48	Black_R_110th
OSF_E273	110th_38	Black_R_110th
OSF_E275	110th_38	Black_R_110th
OSF_E278	110th_36	Black_R_110th
OSF_E280	The_Bend_46	Black_R_110th
OSF_E281	Donkey_Corner_4	Black_R_123rd
OSF_E282	Donkey_Corner_4	Black_R_123rd
OSF_E290	Meadow_8	Black_R_123rd
OSF_E291	Meadow_2	Black_R_123rd
OSF_E292	Meadow_9	Black_R_123rd
OSF_E398	Ovi_9	SPS_Wildlife_Area
OSF_E400	Ovi_1	SPS_Wildlife_Area
OSF_E401	Interior_main	Trout_Lk
OSF_E403	E_Marsh_Mid_1	Trout_Lk
OSF_E404	Elk_Meadows_Far_E	Trout_Lk
OSF_ERAAU_3	Forbes_Basin	U_Dempsey_Cr
17AUG22BEAVERRACA3	RACA_Beaver_Marsh	RACA_Mink_Lk
CAP_LOXW_KO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_LO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_A01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_B01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_C01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_D01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_E02	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_F01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_G01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_H01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_I01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_J01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_K01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_L01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_M01	Lodge_Oxbow_W_Bay	Crosswater
CAP_NDR_A02	N_Driving_Range	Crosswater
CAP_NDR_B01	N_Driving_Range	Crosswater
CAP_NDR_C01	N_Driving_Range	Crosswater
CAP_NDR_D01	N_Driving_Range	Crosswater
CAP_NDR_E01	N_Driving_Range	Crosswater
CAP_NDR_F01	N_Driving_Range	Crosswater
CAP_NDR_G01	N_Driving_Range	Crosswater
CAP_NDR_H01	N_Driving_Range	Crosswater
CAP_NDR_I02	N_Driving_Range	Crosswater
NDR_J01	N_Driving_Range	Crosswater
CAP_NDR_K01	N_Driving_Range	Crosswater
CAP_NDR_L01	N_Driving_Range	Crosswater
CAP_NDR_M02	N_Driving_Range	Crosswater
CAP_NDR_N01	N_Driving_Range	Crosswater
CAP_NDR_O01	N_Driving_Range	Crosswater
CAP_NDR_P01	N_Driving_Range	Crosswater
CAP_NDR_R01	N_Driving_Range	Crosswater
CAP_NDR_S01	N_Driving_Range	Crosswater
CAP_NDR_T01	N_Driving_Range	Crosswater
CAP_FWY2_A01	Fairway2	Crosswater
CAP_FWY2_B01	Fairway2	Crosswater
CAP_FWY2_C02	Fairway2	Crosswater
