210047	Cr_Channel_N	Annie_Cr
210073	Cr_Channel_S	Annie_Cr
210191	Cr_Channel_S	Annie_Cr
210235	Cr_Channel_S	Annie_Cr
221106	Whitehouse_Spring	Hog_Cr
211751	NW_Pasture	Buck_Lk
211789	NW_Pasture	Buck_Lk
211776	NW_Pasture	Buck_Lk
OSF_E9	Cen_Sec_C05	Potter_Rd
OSF_E11	Cen_Sec_C01	Potter_Rd
OSF_E18	Nor_Sec_N01	Potter_Rd
OSF_E19	Nor_Sec_N01	Potter_Rd
OSF_E146	Fish_Pond_Cr_66	Fish_Pond_Cr
OSF_E148	Fish_Pond_Cr_66	Fish_Pond_Cr
OSF_E231	Rails_to_Trails_44	Rails_to_Trails
OSF_E233	Rails_to_Trails_45	Rails_to_Trails
OSF_E239	Rails_to_Trails_45	Rails_to_Trails
OSF_E241	Little_Rock_Farm_6	Blooms_Ditch_Crockett
OSF_E242	Little_Rock_Farm_6	Blooms_Ditch_Crockett
OSF_E381	Ovi_2	SPS_Wildlife_Area
OSF_ERAAU_1	RAAU_unknown	RAAU_unknown
RACA_S10A	RACA_unknown	RACA_unknown
DEEX_C01	East_Exc	Dilman
WRH2_A01	Hawkins2	Wood_R_Canal
WRH2_B01	Hawkins2	Wood_R_Canal
WRH2_H01	Hawkins2	Wood_R_Canal
WRH2_I02	Hawkins2	Wood_R_Canal
WRH2_J01	Hawkins2	Wood_R_Canal
KM_NWR_MC2_EM01_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM1_A1	Military_Crossing	KMNWR
KM_NWR_MC3_EM2_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM01_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM04_A1	Military_Crossing	KMNWR
KM_NWR_MC5_EM05_A1	Military_Crossing	KMNWR
KM_PEN_RD_EM2_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM4_A1	Peninsula_Rd	KMNWR
KM_PEN_RD_EM7_A1	Peninsula_Rd	KMNWR
KMNWRCHOLO_EM03_A1	Chollo	KMNWR
KMNWRCHOLO_EM04_A1	Chollo	KMNWR
KM_CHOL_EM6_A1	Chollo	KMNWR
